name,text
Lophius_piscatorius,"['Lophius piscatorius, commonly known as the anglerfish,[5] frog fish,[5] fishing frog,[5] monk,[5] European angler,[citation needed] common monkfish,[citation needed] sea devil,[6] or devil fish,[6] is a monkfish in the family Lophiidae. It is found in coastal waters of the northeast Atlantic, from the Barents Sea to the Strait of Gibraltar, the Mediterranean and the Black Sea. Within some of its range, including the Irish Sea, this species comprises a significant commercial fishery.[7]\n', 'Lophius piscatorius was first formally described by Carl Linnaeus in the 10th edition of Systema Naturae given as ""in Oceano Europæo"", meaning the Northeastern Atlantic Ocean, Mediterranean and Black Seas with localities mentioned including Bordeaux, Marseille and Montpellier in France; Genoa, Rome, Naples and Venice in Italy; Lesbos in Greece; and Syria.[8] When Linnaeus described this species he created a new genus, Lophius. In 1883, David Starr Jordan and Charles Henry Gilbert designated this species as the type species of that genus.[9] The genus Lophius is one of four extant genera in the family Lophiidae, which the 5th edition of Fishes of the World classifies in the monotypic suborder Lophioidei within the order Lophiiformes.[10]\n'] ['The average size of European anglers is 40–60 centimetres (16–24\xa0in), with larger specimens exceeding this range. Precise ranges in body size tend to vary between different localities and populations. Average size also tends to increase with depth; populations living in deeper waters are larger-bodied overall than shallow-water ones.[12]\n', 'It has a very large head which is broad, flat, and depressed; the rest of the body appears to be a mere appendage. The wide mouth extends all the way around the anterior circumference of the head, and both jaws are armed with bands of long, pointed teeth. These are inclined inwards and can be closed so as to offer no impediment to an object gliding towards the stomach, but to prevent its escape from the mouth.[13]\n']"
Lophius_vomerinus,"['Lophius vomerinus, the devil anglerfish, Cape monk or Cape monkfish, is a species of marine ray-finned fish belonging to the family Lophiidae, the goosefishes, monkfishes or anglerfishes. This species is endemic to the waters of the southeastern Atlantic and southwestern Indian Oceans around Southern Africa.\n', 'Lophius vomerinus was first formally describedin 1837 by the French zoologist Achille Valenciennes with its type locality given as the Cape of Good Hope.[3] The genus Lophius is one of 4 extant genera in the family Lophiidae which the 5th edition of Fishes of the World classifies in the monotypic suborder Lophioidei within the order Lophiiformes.[4]\n'] [':ophius vomerinus has six dorsal spines, three on the head and three to the rear of the head. The second dorsal fin contains 9 or 10 soft rays. The anal fin contains 9 soft rays. The illicium has a simple pennant like esca. The overall colour is dark brown on the upper body and pale on the lower body. the large pectoral fins are darker towards their tips on their upper surface, pale on the lower surface with a dark brown band covering the outer third.[6] This species hasa maximum published total length of 100\xa0cm (39\xa0in), although 50\xa0cm (20\xa0in) is more typical.[2]\n', 'Lophius vomerinus is endemic to the coasts of southern Africa, where its range extends from north of the Walvis Ridge off Namibia in the southeastern Atlantic Ocean to KwaZulu-Natal in the southeastern Indian Ocean.[6] It is a bathydemersal species found on the deeper areas of the continental shelf and the upper continental slope over soft bottoms at depths between 150 and 400\xa0m (490 and 1,310\xa0ft).[2]\n']"
Balistes_capriscus,"['The grey triggerfish (Balistes capriscus), or gray triggerfish, is a species of ray-finned fish in the triggerfish family Balistidae, the triggerfishes. The species is native to shallow parts of the western Atlantic from Nova Scotia to Argentina and also the eastern Atlantic, the Mediterranean Sea and off Angola on the west coast of Africa.\n', 'In its appearance and habits, the grey triggerfish is a typical member of the genus Balistes except for its drab, uniformly grey colouration. It is a relatively small fish, usually less than 2.3\xa0kg (5.1\xa0lb) in weight. It is fished recreationally and despite its tough skin, is an excellent food-fish.[3] The species is classified as ‘vulnerable’ by the IUCN Red List.\n'] ['The grey triggerfish is a medium-sized fish that can grow to 60\xa0cm (24\xa0in), but a more common length is 44\xa0cm (17\xa0in). The small beak-like mouth at the tip of the snout has fleshy lips. The eyes are set far back near the top of the head. The body is laterally compressed and deep-bodied with a tough, leathery skin. The front dorsal fin has three spines, the first being very strong and much longer than the other two. The second dorsal fin has 26 to 29 soft rays and is much the same size and shape as the anal fin directly below it which has no spines and 23 to 26 soft rays. The pectoral fins are small and rounded. The outer rays of the caudal fin are elongated in larger individuals. The scales on the head and front half of the body are large while those on the hind half are smaller and smooth.[7][8]\n', 'This fish is predominantly pale grey, greenish-grey or yellowish-brown. The body has three indistinct broad dark bars and there is a pale streak on the chin. The upper part of the orbit of the eye is blue and there are some small blue spots and lines on the dorsal fins and upper parts of the body, and sometimes white dots and irregular lines on the lower parts of the body. Both the second dorsal and the anal fin present a somewhat marbled appearance. The body colour fades a little as the animal gets older: juveniles are more colourful.[7][8]\n']"
Balistes_polylepis,"['Balistes polylepis, the finescale triggerfish, is a species of marine ray-finned fish belonging to the family Balistidae, the triggerfishes. This triggerfish is found in the Eastern Pacific Ocean.\n', 'Balistes polylepis was first formally described in 1876 by the Austrian ichthyologist Franz Steindachner with its type locality given as Magdalena Bay, Baja California Sur in Mexico.[2] The genus Balistes is the type genus of the family Balistidae, which is classified in the suborder Balistoidei in the order Tetraodontiformes.[3]\n'] ['Balistes polylepis has a robust, rather deep, compressed, oblong-shaped bodies. There is a clear groove which runs from below the eye to just above the nostril and a small, front opening mouth which contains strong jaws, Thereare 8 large outer teeth on each jaw while the teeth in the isde of the jaw are notched with the largest side teeth in the centre. The giil slit is short and located in front of the base of the pectoral fin, The dorsal fin has 3 spines, the first spine is lockable in the erect position, the second spine is half the length of the first. There are 26-28 soft rays in the dorsal, the 24 -26 soft rays in the anal, 13-15 soft rays in the pectoral fins and these are all branched. The caudal peduncle is laterally compressed and has no spines, tuvercles or ridges on it and the caudal fin is concave or doubly concave with elongated lobes. The pelvic fins are vestigial and consist of four scales forming a case for the end of the pelvis The skin is thick and leathery with plate-like scales that are arranged in regular diagonal rows. The snout is completely covered in scales. The large, bony scales behind the gull slit for a tympanum. The lateral line is diffcult to discern. This fish is plain brown or plain gray with no obvious markings.[5] The finescale triggerfish has a maximum published total length  of 76\xa0cm (30\xa0in), although typical totallength is 50\xa0cm (20\xa0in).[6]\n', 'Balistes polylepis is found in the Eastern Pacific Ocean from northern California south to central Chile, and on the islands offshore from there including the Revillagigedo Islands, Cocos Island, Malpelo Island and the Galápagos Islands. It occurs as a vagrant in Hawaii, although it may be in the process of colonising that archipelago, and in 1999 it was recorded in the Marquesas Islands. It is found in on rocky reefs, slopes with boulders and nearby areas of sand at depsth between 3 and 50\xa0m (9.8 and 164.0\xa0ft).[1]\n']"
Balistes_vetula,"['The queen triggerfish (Balistes vetula) is a large triggerfish species found in the tropical Atlantic Ocean. Its body coloration ranges from steel grey to olive green, but around the mouth are orange areas with striking electric blue rays. This species is commonly found in coral reefs or rocky bottoms of the sea. Its diet mainly composed of shelled invertebrates like crabs and sea urchins. When breeding, the queen triggerfish dig a sandpit with its fin to lay eggs and fiercely defend eggs. This species is an important food fish among Caribbean communities, often harvested by hook-and-lines or fish traps.\n', 'Balistes vetula was first formally described in the 10th edition of Systema Naturae published in 1758 with its type locality given as Ascension Island.[3] In 1865 Pieter Bleeker designated this species as the type species of the genus Balistes.[4] Balistes is the type genus of the family Balistidae, which is classified in the suborder Balistoidei in the order Tetraodontiformes.[5]\n'] ['Among all triggerfishes, the queen triggerfish is a fairly large species, often reaches a total length of 45 centimeters.[7] The female tends to be larger than male.[8] It is oval-shaped and laterally compressed, with small eyes close to the top of its head.[7] Despite having a small mouth, its jaw is extremely powerful and accompanied by sharp incisors. Compared to other larger triggerfishes with overlapped spread, such as grey triggerfish and ocean triggerfish, the queen triggerfish is easily recognizable with its color patterns. The body is generally steel grey to oval green, with orange parts below its mouth and pectoral fin. There are electric blue rays presented around its mouth, as well as dark blue lines radiating from its eyes. In addition, there’s a visible blue line at the end of the caudal fin.[9] Its first dorsal fin is triangular, with spines to stuck the fish into cervices when resting or escaping from predators. Its second dorsal fin and anal is very long and triangular, while its caudal fin is crescent-shaped.[7] The juvenile queen triggerfish has almost identical appearance, but is duller compared to an adult.[9] It can change colour somewhat to match its surroundings, or if subjected to stress.[10]\n', 'The queen triggerfish could be found in the Atlantic waters, most commonly in warmer regions. In the Western Atlantic, its range spans from Massachusetts to Brazil, as well as the Caribbean Sea. It’s most common in Florida, the Bahamas and the Caribbean. While on the Eastern Atlantic, its range stretches from the Azores to Southern Angola.[7]\n']"
Canthidermis_sufflamen,"['Canthidermis sufflamen, the ocean triggerfish, is a species of pelagic triggerfish that can be found throughout the western Atlantic Ocean and Gulf of Mexico,[2] with its range extending as far north as Massachusetts and as far south as Brazil.[3]\n', 'Canthidermis sufflamen is gray in color, oval-shaped, and can often be distinguished from the similar-appearing gray triggerfish (Balistes capriscus) by the presence of a black blotch at the base of each pectoral fin.[3]\n'] ['The species was first described by Samuel L. Mitchill, M.D. in Transactions of the Literary and Philosophical Society of New York (1815) as the ""trigger file-fish,"" Balistes sufflamen.  The fish is dove- or ash-colored with a body fourteen inches long and five inches deep, excluding the dorsal fin, which can be collapsed into a furrow along the spine.  The three spines on the first dorsal fin resemble the lock of a gun, with the rostral spine being the gun cock, and the caudal spine being the trigger.  Canthidermis sufflamen has large, light brown eyes and frequently has darker colored areas at the bases of the pectoral fins and between the dorsal and anal fins.[4] The darkness of the spot at the base of the pectoral fin has been noted to vary in individuals from different geographic regions.[5]\n', 'According to meristic data in a 2003 NOAA Technical Memorandum, the ocean triggerfish has seven precaudal and eleven caudal vertebrae, for a total vertebral count of eighteen.  The first dorsal fin has three spines, the second dorsal fin has between 25 and 28 rays (mode: 27), the anal fin has between 23 and 25 rays (mode: 24), the pectoral fins have either fifteen or sixteen rays each (mode: 15), and the caudal fin has twelve rays.  The pelvic fin in this species is rudimentary and has been reduced to a single rayless tubercle.[2]\n']"
Melichthys_niger,"[""The black triggerfish or black durgon (Melichthys niger), called Humuhumu'ele'ele in Hawaiian, is a blimp-shaped triggerfish with bright white lines running along its dorsal and anal fins. From distance, it appears to be completely black. However, upon closer inspection with good lighting, one can see that it is actually mottled dark-blue/green coloration often with orange toward the front of the head. Black durgons are capable of changing color based on their surroundings.[1]\n"", 'These are not to be confused with their cousins, the Indian triggerfish or black-finned triggerfish (Melichthys indicus), which are often mistaken as being black triggerfish within the aquarium trade. The Indian triggerfish has never been found near Hawaii, but bears a striking resemblance to the black triggerfish because of the similar shape and coloration.[citation needed]\n'] []"
Odonus_niger,"['The redtoothed triggerfish (Odonus niger) is a triggerfish of the tropical Indo-Pacific area, and the sole member of its genus.[1] Some other common names include blue triggerfish, redfang triggerfish, redtoothed filefish, and Niger triggerfish.\n', 'The redtoothed triggerfish live in the widespread Indo-Pacific Ocean and Red Sea. They are found at the African east coast to Marquesas and Society islands. They can also be found as far north as Southern Japan and as far south as the Great Barrier Reef in Australia.\n'] ['Redtoothed triggerfish are normally deep purple with bluish-green markings on their heads and glowing light blue margins on the tail lobes and fins. Just like other fish in the family Balistidae, the tail is lyre-shaped. The mouth of the triggerfish seems to be grinning and it maintains tiny red teeth that are needle-sharp with two teeth in the upper jaw which can be seen when its mouth is closed. These triggerfish are one of the more peaceful triggers in the family but can become threatening with age and can perform a grunting-type sound. They can change their color depending on their mood, food, feeding, and water quality from purple to blue and bluish-green.\n', 'Their pectoral fins are quite small; as a result, they steer mostly with their dorsal and anal fins, which makes them very maneuverable, and they also use these fins to move with an exotic type of propulsion reminiscent of a propeller. It is one of the most singular swimming styles in the ocean.\n']"
Rhinecanthus_aculeatus,"['The lagoon triggerfish (Rhinecanthus aculeatus), also known as the blackbar triggerfish, the Picasso triggerfish, or the Picassofish, is a triggerfish, up to 30\xa0cm (12\xa0in) in length, found on reefs in the Indo-Pacific region.[2]\n', 'This species has been studied in a range of research contexts, from locomotion to color vision research.\n'] []"
Acreichthys_tomentosus,"['Acreichthys tomentosus, commonly known as the bristle-tail filefish or Aiptasia-eating filefish, is a species of demersal marine fish which belongs to the family Monacanthidae and is widespread throughout the tropical waters of the Indo-west Pacific. It is a small fish that can reach a maximum size of 12\xa0cm (4.7\xa0in) length and has the ability to rapidly change color and skin texture and patterns as to avoid detection and consequently predation.[2] It is oviparous.[3][1]\n', 'On average, it ranges from 3.8 to 8.9\xa0cm (1.5 to 3.5\xa0in) in length. It has 27-30 anal spines and 26-29 anal soft rays.[3]\n'] ['On average, it ranges from 3.8 to 8.9\xa0cm (1.5 to 3.5\xa0in) in length. It has 27-30 anal spines and 26-29 anal soft rays.[3]\n', 'It is found in the waters around Sri Lanka, Ishigaki island, the Philippines, Indonesia, New Guinea, Queensland, New Caledonia, and Tonga. It inhabits shallow coral reefs, preferring sections of the reef which contain seagrass. It prefers temperatures of 27.6–29\xa0°C (81.7–84.2\xa0°F), a dissolved oxygen concentration of 4.51-4.59 mL/L (4510-4590 ppm), and a depth of 2–15\xa0m (6.6–49.2\xa0ft).[3][1]\n']"
Aluterus_monoceros,"['The unicorn leatherjacket (Aluterus monoceros) is a filefish of the family Monacanthidae, found around the world in subtropical oceans between latitudes 43° N and 35° S, at depths down to 50 m.  Its length is up to 76\xa0cm.\n', 'This species exhibits distinct pairing. Adults may form schools under weed rafts.\n'] []"
Meuschenia_scaber,"['The smooth leatherjacket or velvet leatherjacket (Meuschenia scaber) is a filefish of the family Monacanthidae, found off eastern Australia and all around New Zealand to depths of about 100\xa0m (330\xa0ft), on rocky weedy reef areas. Its length is between 25 and 31\xa0cm (10 and 12\xa0in).[2] In New Zealand it is simply known as leatherjacket as it is the only fish of this family commonly found there, by the Māori language name kōkiri, or by its commercial name cream fish.[3]\n', 'The species is found from Cape Naturaliste, Western Australia, to Sydney, New South Wales, around Tasmania, and around the waters of New Zealand.[4]\n'] []"
Nelusetta_ayraud,"['Nelusetta ayraud also known as the Chinaman-leatherjacket[1] or ocean jacket[2] is a filefish of the family Monacanthidae, found around Australia to depths of about 360 metres (1,180\xa0ft).  This species grows to a length of 100 centimetres (39\xa0in) TL.  This species is a component of local commercial fisheries.[3]\n', '\n'] []"
Rudarius_ercodes,"['Rudarius ercodes, the whitespotted pygmy filefish, is a species of reef filefish in the family Monacanthidae. It is a small fish, growing to only 5\xa0cm (2\xa0in), and is found in the temperate waters of Japan. It is kept in captivity and has been successfully captive bred.\n', '\n'] []"
Stephanolepis_diaspros,"['Stephanolepis diaspros, commonly known as the reticulated filefish or the reticulated leatherjacket, is a species of bony fish, a ray-finned fish in the family Monacanthidae. Its natural range is the western Indian Ocean but it is also one of the species which has colonised the Mediterranean through the Suez Canal by Lessepsian migration from the Red Sea.\n', 'Stephanolepis diaspros has a deep laterally compressed body, becoming rounded in profile ventrally. The first dorsal fin has a single strong spine with barbs on the posterior edge, which originates immediately above the posterior margin of the orbit. The second dorsal fin lies directly above and parallel to the anal fin, the second ray of the second dorsal fin is very long and filamentous, especially in males. There is no pelvic fin, just a simple flap of skin. It has a pointed snout with a small terminal mouth which contains incisor like teeth. There is a slit like gill opening and sits above the origin of the pelvic fin, Its body is covered in rough skin, rough like that of a shark, in which there are tiny scales each with a fragile spinule. On the male the caudal peduncle has several rows of horny patches. The colour of the body is brownish green or greyish green with a complex pattern of spots, dark horizontal lines and sinuous lines. There are two dark bands on the convex caudal fin, separated by a pale band while the dorsal and anal fins are yellow to orange in colour. S. diapros grow s to a maximum length of 25\xa0cm.[4][5]\n'] ['Stephanolepis diaspros has a deep laterally compressed body, becoming rounded in profile ventrally. The first dorsal fin has a single strong spine with barbs on the posterior edge, which originates immediately above the posterior margin of the orbit. The second dorsal fin lies directly above and parallel to the anal fin, the second ray of the second dorsal fin is very long and filamentous, especially in males. There is no pelvic fin, just a simple flap of skin. It has a pointed snout with a small terminal mouth which contains incisor like teeth. There is a slit like gill opening and sits above the origin of the pelvic fin, Its body is covered in rough skin, rough like that of a shark, in which there are tiny scales each with a fragile spinule. On the male the caudal peduncle has several rows of horny patches. The colour of the body is brownish green or greyish green with a complex pattern of spots, dark horizontal lines and sinuous lines. There are two dark bands on the convex caudal fin, separated by a pale band while the dorsal and anal fins are yellow to orange in colour. S. diapros grow s to a maximum length of 25\xa0cm.[4][5]\n', 'Stephanolepis diaspros occurs in the western Indian Ocean from the Red Sea south to the Horn of Africa, along the coasts of the Arabian Peninsula to the Persian Gulf.[6][2][7] First recorded in the Mediterranean in 1927 off Palestine, it is now very common in the entire eastern Mediterranean basin and is expanding into the Adriatic.[4][8]\n']"
Stephanolepis_hispidus,"['Stephanolepis hispidus, the planehead filefish, is a species of bony fish in the family Monacanthidae.\n', 'Planehead filefish grow to a maximum length of 27\xa0cm (11\xa0in), but are more typically about 17\xa0cm (6.7\xa0in) long. Their colour is cryptic, being a more or less mottled pale brown, olive, or green on a light-coloured background, sometimes with darker brown splotches and streaks. The fish are laterally compressed and deep bodied. Their snout is elongated with a terminal mouth. The large yellow eyes are set high on the head and above is a prominent retractable spine. This is the anterior of the two spines associated with the long dorsal fin, which also has 29 to 35 soft rays. The anal fin has no spines and between 30 and 35 soft rays. Theie pectoral fins are small and the tail fin is large and fan-shaped, often with two darker-coloured bands.[3][4][5]\n'] ['Planehead filefish grow to a maximum length of 27\xa0cm (11\xa0in), but are more typically about 17\xa0cm (6.7\xa0in) long. Their colour is cryptic, being a more or less mottled pale brown, olive, or green on a light-coloured background, sometimes with darker brown splotches and streaks. The fish are laterally compressed and deep bodied. Their snout is elongated with a terminal mouth. The large yellow eyes are set high on the head and above is a prominent retractable spine. This is the anterior of the two spines associated with the long dorsal fin, which also has 29 to 35 soft rays. The anal fin has no spines and between 30 and 35 soft rays. Theie pectoral fins are small and the tail fin is large and fan-shaped, often with two darker-coloured bands.[3][4][5]\n', 'Planehead filefish are sexually dimorphic. In mature males, the second soft ray of the dorsal fin becomes greatly elongated and the scales on either side of the caudal peduncle develop into a patch of bristles. The elongated ray reaches between 104 and 128\xa0mm. Females do not develop secondary sexual characteristics. They tend to have greater body depth than males, but variation in this trait exists in both sexes and overlap in measurements are recorded.[5]\n']"
Thamnaconus_modestus,"['The black scraper (Thamnaconus modestus) is a species of filefish in the family Monacanthidae. It is found in the temperate waters in the Northwest Pacific Ocean. It is commercially fished in China, and has been successfully aquacultured.[1]\n', '""Thamnaconus modestus"" .IUCN Red List of Threatened Species. 2019\n'] []"
Mola_mola,"['The ocean sunfish (Mola mola), also known as the common mola, is one of the largest bony fish in the world. It is the type species of the genus Mola, and one of five extant species in the family Molidae.[6][7] It was once misidentified as the heaviest bony fish, which was actually a different and closely related species of sunfish, Mola alexandrini.[8] Adults typically weigh between 247 and 1,000\xa0kg (545 and 2,205\xa0lb). It is native to tropical and temperate waters around the world. It resembles a fish head without a tail, and its main body is flattened laterally. Sunfish can be as tall as they are long when their dorsal and ventral fins are extended.\n', 'Many areas of sunfish biology remain poorly understood,[needs update] and various research efforts are underway, including aerial surveys of populations,[9] satellite surveillance using pop-off satellite tags,[10][9] genetic analysis of tissue samples,[10] and collection of amateur sighting data.[11]\n'] ['It shares many traits common to members in the order Tetraodontiformes including pufferfish, porcupinefish, and filefish like having a beak formed from four fused teeth; sunfish fry resemble spiky pufferfish more than they resemble adult molas.[20]\n', ""The caudal fin of the ocean sunfish is replaced by a rounded clavus, creating the body's distinct truncated shape. The body is flattened laterally, giving it a long oval shape when seen head-on. The pectoral fins are small and fan-shaped, while the dorsal fin and the anal fin are lengthened, often making the fish as tall as it is long. Specimens up to 3.3\xa0m (10\xa0ft 10\xa0in) in height have been recorded.[21]\n""]"
Masturus_lanceolatus,"['Orthagoriscus lanceolatus Liénard, 1840\nPseudomola lassarati Cadenat, 1959\n', 'The sharptail mola (Masturus lanceolatus) is a species of mola found circumglobally in tropical and temperate waters. It is similar in appearance to the ocean sunfish (Mola mola), but can be distinguished by the projection on its clavus (pseudo-tail). Other common names include sharpfin sunfish, point-tailed sunfish, and trunkfish.[2][3] Rarely encountered, very little is known of the biology or life history of the sharptail mola. It has recently become important to commercial fisheries operating off eastern Taiwan.[4] This species is the only member of its genus.[5]\n'] ['One of the largest bony fishes, the sharptail mola can measure up to 3.4\xa0m (11\xa0ft) long and weigh 2,000\xa0kg (4,400\xa0lb).[2] It has an oval body with an evenly convex forehead profile. The eyes are placed more forward on the head than in the genus Mola. The teeth in both jaws are fused into beak-like plates. The dorsal and anal fins are placed posteriorly, and the base of the dorsal fin is longer than that of the anal fin. In place of a caudal fin, the dorsal and anal fins merge into a clavus, formed by 18-20 fin rays. The central rays in the clavus are supported by the last vertebra and form an elongated triangular lobe; some authors believe these rays to be remnants of the larval caudal fin, though this is disputed.[3][8][9]\n', 'Their skin is covered with small dermal denticles that are finer than those of the ocean sunfish. Their coloration is silvery with the upper parts of the sides grayish brown to blackish. The sides may bear ill-defined dark spots. The dorsal and anal fins are slate gray, while the clavus may have pale blotches.[10] This species is distinguished from the similar Masturus oxyuropterus by its prominent chin, the lack of a concavity above the eyes, and the unequal lengths of the dorsal and anal fin bases. These two forms may represent different sexes of the same species.[9]\n']"
Contusus_richei,"['The prickly toadfish (Contusus richei) is a pufferfish of the family Tetraodontidae, found in the eastern Indian Ocean and the southwest Pacific Ocean, at depths down to 50 m.  Its length is up to 25\xa0cm.\n'] []"
Lagocephalus_sceleratus,"['Lagocephalus sceleratus (Gmelin, 1789), commonly known as the silver-cheeked toadfish, or Sennin-fugu (Japanese: 仙人河豚), is an extremely poisonous marine bony fish in the family  Tetraodontidae (puffer fishes).\n', 'The species is common in the tropical waters of the Indian and Pacific oceans. It is a recent Lessepsian migrant into the eastern Mediterranean Sea, which it reached through the Suez Canal, and it is spreading towards the western Mediterranean. It has been caught off the coasts of Israel, the south of Turkey, in Cyprus, the south coasts of mainland Greece, Crete, and Rhodes. In 2013 it was reported off the waters off Lampedusa Island in the central Mediterranean,[2] and in 2015 off Malta and also in waters near the town of Bečići, Montenegro, on the southeastern Adriatic Sea.[3] One specimen was caught in Gruissan (Aude, France) in the summer of 2014.[4] Greek authorities sent out an alert about the fish.[5] A few days before 9 February 2022, a specimen was caught by Croatian fishermen near the island of Pašman in the Adriatic with the Croatian Institute of Oceanography and Fisheries issuing a warning on its Facebook page about the dangers of handling and consuming the fish.[6]  Currently the westernmost record is from the Strait of Gibraltar.[7]\n'] ['The silver-cheeked toadfish is very similar to the oceanic pufferfish but more elongated and with a symmetrical caudal (tail) fin. Its back is grey or brown with darker spots and it has a white belly. A characteristic silver band runs along the sides of the fish. The silver-cheeked toadfish can measure up to 40 centimetres (16\xa0in).\n', 'The silver-cheeked toadfish preys upon benthic invertebrates.\n']"
Sphoeroides_maculatus,"['The northern puffer, Sphoeroides maculatus, is a species in the family Tetraodontidae, or pufferfishes, found along the Atlantic coast of North America.[2] Unlike many other pufferfish species, the flesh of the northern puffer is not poisonous, although its viscera can contain poison,[1][2] and high concentrations of toxins have been observed in the skin of Floridian populations.[3]:\u200a30\u200a They are commonly called sugar toads in the Chesapeake Bay region, where they are eaten as a delicacy.[4][failed verification] There was widespread consumption of northern puffers during the rationing that accompanied the Second World War, establishing a commercial fishery that reached its zenith in the 1960s.[1][3]:\u200a36–39\u200a  In much of the Northeast, the fish is known simply as ""blowfish"" or ""chicken of the sea"".[5]  They may also be sold as ""sea squab"".[1][6]\n', 'The northern puffer has the shape of a club.[6]  Adults have small spines covering the entire body with a tiny beak-like mouth. It is characterized by vertical stripes with a gray to brown dorsal surface and a yellow to white belly.[6] It has tiny jet-black pepper spots (about 1\xa0mm in diameter) scattered over most of pigmented surface, particularly evident on cheeks. Lower sides of the body have a row of black, elongate, bar-like markings. A small dorsal fin is set far back near the tail. Sphoeroides maculatus, like others in the puffer family, ""puffs up"" into a ball in self-defense by inhaling water into a special chamber near its stomach. They will puff up with air if taken out of the water.  The northern puffer reaches up to 36\xa0cm (1\xa0ft 2\xa0in) in length, but is usually around 20\xa0cm (8\xa0in).[2]\n'] ['The northern puffer has the shape of a club.[6]  Adults have small spines covering the entire body with a tiny beak-like mouth. It is characterized by vertical stripes with a gray to brown dorsal surface and a yellow to white belly.[6] It has tiny jet-black pepper spots (about 1\xa0mm in diameter) scattered over most of pigmented surface, particularly evident on cheeks. Lower sides of the body have a row of black, elongate, bar-like markings. A small dorsal fin is set far back near the tail. Sphoeroides maculatus, like others in the puffer family, ""puffs up"" into a ball in self-defense by inhaling water into a special chamber near its stomach. They will puff up with air if taken out of the water.  The northern puffer reaches up to 36\xa0cm (1\xa0ft 2\xa0in) in length, but is usually around 20\xa0cm (8\xa0in).[2]\n', 'The northern puffer inhabits bays, estuaries and protected coastal waters at depths of 10–183\xa0m (33–600\xa0ft) in the northwest Atlantic.[2] It ranges from Florida (U.S.) to Newfoundland (Canada).[2]\n']"
Sphoeroides_testudineus,"['The checkered puffer (Sphoeroides testudineus) is a species in the family Tetraodontidae, or pufferfishes.\n', 'The checkered puffer, Sphoeroides testudineus, is one of several fish species belonging to the family Tetradontidae, meaning ""four teeth"". Puffers have four tooth plates arranged in quadrants, with two teeth on the bottom and two on the top (Carpenter 2002). These teeth form a strong, heavy beak capable of cracking through hard prey such as mollusks and crustaceans, as well as sipunculids, tunicates, seagrass and detritus.[2] Puffers are named for their ability to swell by swallowing water or air when threatened. They have no spinous dorsal fin, absent or reduced scales, sandpapery denticles on various areas of the body, and a reduced gill opening. Identification of species is determined in part through color, pattern, and the presence and number of spines and fleshy tabs, or lappets, on the skin (Robins & Ray 1986). The checkered puffer is pale tan to yellowish with a polygonal or square network of lines centered on a bulls-eye pattern on the midback in front of the dorsal fin. Lines are dark gray to olive, with small, dark brown spots on cheeks and lower sides. The abdomen is whitish and unmarked. Dark bands are present on the caudal fin.\n'] ['The checkered puffer, Sphoeroides testudineus, is one of several fish species belonging to the family Tetradontidae, meaning ""four teeth"". Puffers have four tooth plates arranged in quadrants, with two teeth on the bottom and two on the top (Carpenter 2002). These teeth form a strong, heavy beak capable of cracking through hard prey such as mollusks and crustaceans, as well as sipunculids, tunicates, seagrass and detritus.[2] Puffers are named for their ability to swell by swallowing water or air when threatened. They have no spinous dorsal fin, absent or reduced scales, sandpapery denticles on various areas of the body, and a reduced gill opening. Identification of species is determined in part through color, pattern, and the presence and number of spines and fleshy tabs, or lappets, on the skin (Robins & Ray 1986). The checkered puffer is pale tan to yellowish with a polygonal or square network of lines centered on a bulls-eye pattern on the midback in front of the dorsal fin. Lines are dark gray to olive, with small, dark brown spots on cheeks and lower sides. The abdomen is whitish and unmarked. Dark bands are present on the caudal fin.\n', 'Several species of puffers inhabit the waters of the Indian River Lagoon (IRL). In addition to S. testudineus, three other Florida puffer species belong to the genus Sphoeroides are found in the IRL. These include: the northern puffer, S. maculatus; the southern puffer, S. nephelus; and the bandtail puffer, S. spengleri. The northern puffer is olive-gray with many black spots and 6–7 vertical gray areas on the side (Robins & Ray 1986). It has a black bar between the eyes and prickles on the skin of the tail. S. maculatus grows to a maximum length of 36\xa0cm, slightly larger than the checkered puffer. The southern puffer is similar to S. maculatus, but lacks the black spots on the sides and dorsal surface. Instead, pale tan rings or semicircles cover this area, and larger dark spots are variable on the sides. Dark slashes are sometimes present on the lower half of the cheek, and prickles are found on the posterior ventral surface near or at the anus. The bandtail puffer is usually dark brown above, with pale sides and white underneath. A row of large brownish black spots extends from the chin to the caudal-fin base on the lower sides, separate from the dark dorsal color. Many tan, fleshy tabs are present near the rear of the body. At only 18\xa0cm, the reported maximum size for S. spengleri is much less than that of the checkered puffer.\n']"
Takifugu_rubripes,"['Takifugu rubripes, commonly known as the Japanese puffer, Japanese pufferfish, Tiger puffer, or torafugu (Japanese: 虎河豚), is a pufferfish in the genus Takifugu. It is distinguished by a very small genome that has been fully sequenced because of its use as a model species and is in widespread use as a reference in genomics.[4]\n', 'The species is often referred to in the genomics literature as Fugu rubripes. The genus Fugu is a synonym of the currently preferred Takifugu.[5] Takifugu is Japanese for puffer and rubripes comes from the Latin ruber and pēs meaning ruddy foot.[citation needed]\n'] []"
